criterio,ambito,semilla,casa,turno,observado,unidad,objetivo,estado,precondicion,detalle
"decisiones útiles","casa y partida","1212","hortelanos",,2,"% de turnos sin decisión útil","< 10 %","cumple","","4 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1212","mercaderes",,8.5,"% de turnos sin proponer órdenes","< 10 %","cumple","","17 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1212","mercaderes",,0,"% de turnos sin decisión útil","< 10 %","cumple","","0 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1212","mesta",,4.5,"% de turnos sin proponer órdenes","< 10 %","cumple","","9 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1212","mesta",,0,"% de turnos sin decisión útil","< 10 %","cumple","","0 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1212","monjes",,1.5,"% de turnos sin proponer órdenes","< 10 %","cumple","","3 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1212","monjes",,1.5,"% de turnos sin decisión útil","< 10 %","cumple","","3 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1212","salineros",,4,"% de turnos sin proponer órdenes","< 10 %","cumple","","8 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1212","salineros",,1,"% de turnos sin decisión útil","< 10 %","cumple","","2 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"escasez","casa y partida","1212","arrieros",,0,"% de turnos con escasez","2–15 % (extremos incluidos)","incumple","","0 de 200 turnos"
"escasez","casa y partida","1212","canteros",,3,"% de turnos con escasez","2–15 % (extremos incluidos)","cumple","","6 de 200 turnos"
"escasez","casa y partida","1212","ferrones",,34.5,"% de turnos con escasez","2–15 % (extremos incluidos)","incumple","","69 de 200 turnos"
"escasez","casa y partida","1212","hortelanos",,0,"% de turnos con escasez","2–15 % (extremos incluidos)","incumple","","0 de 200 turnos"
"escasez","casa y partida","1212","mercaderes",,26.5,"% de turnos con escasez","2–15 % (extremos incluidos)","incumple","","53 de 200 turnos"
"escasez","casa y partida","1212","mesta",,7.5,"% de turnos con escasez","2–15 % (extremos incluidos)","cumple","","15 de 200 turnos"
"escasez","casa y partida","1212","monjes",,5,"% de turnos con escasez","2–15 % (extremos incluidos)","cumple","","10 de 200 turnos"
"escasez","casa y partida","1212","salineros",,8.5,"% de turnos con escasez","2–15 % (extremos incluidos)","cumple","","17 de 200 turnos"
"precios","partida","1212","",,0,"turnos seguidos de mercado abierto en un extremo","< 10 turnos","cumple","","ningún precio se quedó más de un turno en un extremo"
"tierra","partida","1212","",,54.618473895582326,"% de comarcas del mapa jugado que no toca nadie","< 5 %","no evaluable","T-049: el mapa jugado tiene que ser el recorte de la partida","136 de 249 comarcas sin tocar; hay pasos sin reconstruir, así que es una cota superior"
"ausencia","casa y partida","1212","arrieros",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 107 · a mano 107 · el dominio coincide turno a turno"
"ausencia","casa y partida","1212","arrieros",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 122 · a mano 122 · el dominio coincide turno a turno"
"ausencia","casa y partida","1212","canteros",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 316 · a mano 316 · el dominio coincide turno a turno"
"ausencia","casa y partida","1212","canteros",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 375 · a mano 375 · el dominio coincide turno a turno"
"ausencia","casa y partida","1212","ferrones",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques -51 · a mano -51 · el dominio coincide turno a turno"
"ausencia","casa y partida","1212","ferrones",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques -55 · a mano -55 · el dominio coincide turno a turno"
"ausencia","casa y partida","1212","hortelanos",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 383 · a mano 383 · el dominio coincide turno a turno"
"ausencia","casa y partida","1212","hortelanos",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 926 · a mano 926 · el dominio coincide turno a turno"
"ausencia","casa y partida","1212","mercaderes",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 61 · a mano 61 · el dominio coincide turno a turno"
"ausencia","casa y partida","1212","mercaderes",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 132 · a mano 132 · el dominio coincide turno a turno"
"ausencia","casa y partida","1212","mesta",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 167 · a mano 167 · el dominio coincide turno a turno"
"ausencia","casa y partida","1212","mesta",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 334 · a mano 334 · el dominio coincide turno a turno"
"ausencia","casa y partida","1212","monjes",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 307 · a mano 307 · el dominio coincide turno a turno"
"ausencia","casa y partida","1212","monjes",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 640 · a mano 640 · el dominio coincide turno a turno"
"ausencia","casa y partida","1212","salineros",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 257 · a mano 257 · el dominio coincide turno a turno"
"ausencia","casa y partida","1212","salineros",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 194 · a mano 194 · el dominio coincide turno a turno"
"dominio","partida","1212","",,54,"turno del primer «Un pequeño dominio»","60–100 turnos (extremos incluidos)","incumple","","5 de 8 casas lo alcanzan; la primera en T54"
"obra mayor","partida","1212","",,110,"turno de la primera obra mayor terminada","80–130 turnos (extremos incluidos)","cumple","","5 de 8 casas lo alcanzan; la primera en T110"
"prestigio","casa y partida","1212-2","arrieros",,35.348837209302324,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 152 sobre una mediana exacta de 430"
"prestigio","casa y partida","1212-2","canteros",,97.67441860465117,"% de la mediana","80–120 % de la mediana (extremos incluidos)","cumple","","prestigio 420 sobre una mediana exacta de 430"
"prestigio","casa y partida","1212-2","ferrones",,-3.953488372093023,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio -17 sobre una mediana exacta de 430"
"prestigio","casa y partida","1212-2","hortelanos",,175.58139534883722,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 755 sobre una mediana exacta de 430"
"prestigio","casa y partida","1212-2","mercaderes",,39.30232558139535,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 169 sobre una mediana exacta de 430"
"prestigio","casa y partida","1212-2","mesta",,102.32558139534883,"% de la mediana","80–120 % de la mediana (extremos incluidos)","cumple","","prestigio 440 sobre una mediana exacta de 430"
"prestigio","casa y partida","1212-2","monjes",,150.2325581395349,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 646 sobre una mediana exacta de 430"
"prestigio","casa y partida","1212-2","salineros",,129.06976744186048,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 555 sobre una mediana exacta de 430"
"actividad","casa y partida","1212-2","arrieros",,1.5,"% de turnos sin proponer órdenes","< 10 %","cumple","","3 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1212-2","arrieros",,0,"% de turnos sin decisión útil","< 10 %","cumple","","0 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1212-2","canteros",,4.5,"% de turnos sin proponer órdenes","< 10 %","cumple","","9 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1212-2","canteros",,1,"% de turnos sin decisión útil","< 10 %","cumple","","2 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1212-2","ferrones",,3.5,"% de turnos sin proponer órdenes","< 10 %","cumple","","7 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1212-2","ferrones",,1.5,"% de turnos sin decisión útil","< 10 %","cumple","","3 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1212-2","hortelanos",,2,"% de turnos sin proponer órdenes","< 10 %","cumple","","4 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1212-2","hortelanos",,0,"% de turnos sin decisión útil","< 10 %","cumple","","0 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1212-2","mercaderes",,0,"% de turnos sin proponer órdenes","< 10 %","cumple","","0 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1212-2","mercaderes",,0,"% de turnos sin decisión útil","< 10 %","cumple","","0 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1212-2","mesta",,1,"% de turnos sin proponer órdenes","< 10 %","cumple","","2 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1212-2","mesta",,0,"% de turnos sin decisión útil","< 10 %","cumple","","0 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1212-2","monjes",,1.5,"% de turnos sin proponer órdenes","< 10 %","cumple","","3 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1212-2","monjes",,1.5,"% de turnos sin decisión útil","< 10 %","cumple","","3 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1212-2","salineros",,3,"% de turnos sin proponer órdenes","< 10 %","cumple","","6 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1212-2","salineros",,1,"% de turnos sin decisión útil","< 10 %","cumple","","2 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"escasez","casa y partida","1212-2","arrieros",,9.5,"% de turnos con escasez","2–15 % (extremos incluidos)","cumple","","19 de 200 turnos"
"escasez","casa y partida","1212-2","canteros",,3,"% de turnos con escasez","2–15 % (extremos incluidos)","cumple","","6 de 200 turnos"
"escasez","casa y partida","1212-2","ferrones",,34.5,"% de turnos con escasez","2–15 % (extremos incluidos)","incumple","","69 de 200 turnos"
"escasez","casa y partida","1212-2","hortelanos",,0,"% de turnos con escasez","2–15 % (extremos incluidos)","incumple","","0 de 200 turnos"
"escasez","casa y partida","1212-2","mercaderes",,12,"% de turnos con escasez","2–15 % (extremos incluidos)","cumple","","24 de 200 turnos"
"escasez","casa y partida","1212-2","mesta",,20.5,"% de turnos con escasez","2–15 % (extremos incluidos)","incumple","","41 de 200 turnos"
"escasez","casa y partida","1212-2","monjes",,0,"% de turnos con escasez","2–15 % (extremos incluidos)","incumple","","0 de 200 turnos"
"escasez","casa y partida","1212-2","salineros",,0,"% de turnos con escasez","2–15 % (extremos incluidos)","incumple","","0 de 200 turnos"
"precios","partida","1212-2","",,0,"turnos seguidos de mercado abierto en un extremo","< 10 turnos","cumple","","ningún precio se quedó más de un turno en un extremo"
"tierra","partida","1212-2","",,61.84738955823293,"% de comarcas del mapa jugado que no toca nadie","< 5 %","no evaluable","T-049: el mapa jugado tiene que ser el recorte de la partida","154 de 249 comarcas sin tocar; hay pasos sin reconstruir, así que es una cota superior"
"ausencia","casa y partida","1212-2","arrieros",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 128 · a mano 128 · el dominio coincide turno a turno"
"ausencia","casa y partida","1212-2","arrieros",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 359 · a mano 359 · el dominio coincide turno a turno"
"ausencia","casa y partida","1212-2","canteros",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 320 · a mano 320 · el dominio coincide turno a turno"
"ausencia","casa y partida","1212-2","canteros",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 432 · a mano 432 · el dominio coincide turno a turno"
"ausencia","casa y partida","1212-2","ferrones",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques -51 · a mano -51 · el dominio coincide turno a turno"
"ausencia","casa y partida","1212-2","ferrones",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques -55 · a mano -55 · el dominio coincide turno a turno"
"ausencia","casa y partida","1212-2","hortelanos",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 434 · a mano 434 · el dominio coincide turno a turno"
"ausencia","casa y partida","1212-2","hortelanos",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 709 · a mano 709 · el dominio coincide turno a turno"
"ausencia","casa y partida","1212-2","mercaderes",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 89 · a mano 89 · el dominio coincide turno a turno"
"ausencia","casa y partida","1212-2","mercaderes",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 130 · a mano 130 · el dominio coincide turno a turno"
"ausencia","casa y partida","1212-2","mesta",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 193 · a mano 193 · el dominio coincide turno a turno"
"ausencia","casa y partida","1212-2","mesta",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 332 · a mano 332 · el dominio coincide turno a turno"
"ausencia","casa y partida","1212-2","monjes",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 252 · a mano 252 · el dominio coincide turno a turno"
"ausencia","casa y partida","1212-2","monjes",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 526 · a mano 526 · el dominio coincide turno a turno"
"ausencia","casa y partida","1212-2","salineros",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 322 · a mano 322 · el dominio coincide turno a turno"
"ausencia","casa y partida","1212-2","salineros",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 429 · a mano 429 · el dominio coincide turno a turno"
"dominio","partida","1212-2","",,54,"turno del primer «Un pequeño dominio»","60–100 turnos (extremos incluidos)","incumple","","5 de 8 casas lo alcanzan; la primera en T54"
"obra mayor","partida","1212-2","",,70,"turno de la primera obra mayor terminada","80–130 turnos (extremos incluidos)","incumple","","3 de 8 casas lo alcanzan; la primera en T70"
"prestigio","casa y partida","1212-3","arrieros",,69.49685534591195,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 221 sobre una mediana exacta de 318"
"prestigio","casa y partida","1212-3","canteros",,117.61006289308176,"% de la mediana","80–120 % de la mediana (extremos incluidos)","cumple","","prestigio 374 sobre una mediana exacta de 318"
"prestigio","casa y partida","1212-3","ferrones",,35.22012578616352,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 112 sobre una mediana exacta de 318"
"prestigio","casa y partida","1212-3","hortelanos",,231.1320754716981,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 735 sobre una mediana exacta de 318"
"prestigio","casa y partida","1212-3","mercaderes",,48.742138364779876,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 155 sobre una mediana exacta de 318"
"prestigio","casa y partida","1212-3","mesta",,82.38993710691824,"% de la mediana","80–120 % de la mediana (extremos incluidos)","cumple","","prestigio 262 sobre una mediana exacta de 318"
"prestigio","casa y partida","1212-3","monjes",,243.39622641509433,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 774 sobre una mediana exacta de 318"
"prestigio","casa y partida","1212-3","salineros",,177.67295597484278,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 565 sobre una mediana exacta de 318"
"actividad","casa y partida","1212-3","arrieros",,1,"% de turnos sin proponer órdenes","< 10 %","cumple","","2 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1212-3","arrieros",,0,"% de turnos sin decisión útil","< 10 %","cumple","","0 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1212-3","canteros",,1,"% de turnos sin proponer órdenes","< 10 %","cumple","","2 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1212-3","canteros",,1,"% de turnos sin decisión útil","< 10 %","cumple","","2 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1212-3","ferrones",,28.5,"% de turnos sin proponer órdenes","< 10 %","incumple","","57 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1212-3","ferrones",,2.5,"% de turnos sin decisión útil","< 10 %","cumple","","5 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1212-3","hortelanos",,2,"% de turnos sin proponer órdenes","< 10 %","cumple","","4 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1212-3","hortelanos",,2,"% de turnos sin decisión útil","< 10 %","cumple","","4 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1212-3","mercaderes",,0,"% de turnos sin proponer órdenes","< 10 %","cumple","","0 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1212-3","mercaderes",,0,"% de turnos sin decisión útil","< 10 %","cumple","","0 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1212-3","mesta",,5,"% de turnos sin proponer órdenes","< 10 %","cumple","","10 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1212-3","mesta",,0,"% de turnos sin decisión útil","< 10 %","cumple","","0 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1212-3","monjes",,3,"% de turnos sin proponer órdenes","< 10 %","cumple","","6 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1212-3","monjes",,1,"% de turnos sin decisión útil","< 10 %","cumple","","2 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1212-3","salineros",,2.5,"% de turnos sin proponer órdenes","< 10 %","cumple","","5 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1212-3","salineros",,0,"% de turnos sin decisión útil","< 10 %","cumple","","0 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"escasez","casa y partida","1212-3","arrieros",,6.5,"% de turnos con escasez","2–15 % (extremos incluidos)","cumple","","13 de 200 turnos"
"escasez","casa y partida","1212-3","canteros",,1.5,"% de turnos con escasez","2–15 % (extremos incluidos)","incumple","","3 de 200 turnos"
"escasez","casa y partida","1212-3","ferrones",,14,"% de turnos con escasez","2–15 % (extremos incluidos)","cumple","","28 de 200 turnos"
"escasez","casa y partida","1212-3","hortelanos",,0,"% de turnos con escasez","2–15 % (extremos incluidos)","incumple","","0 de 200 turnos"
"escasez","casa y partida","1212-3","mercaderes",,4,"% de turnos con escasez","2–15 % (extremos incluidos)","cumple","","8 de 200 turnos"
"escasez","casa y partida","1212-3","mesta",,18,"% de turnos con escasez","2–15 % (extremos incluidos)","incumple","","36 de 200 turnos"
"escasez","casa y partida","1212-3","monjes",,1,"% de turnos con escasez","2–15 % (extremos incluidos)","incumple","","2 de 200 turnos"
"escasez","casa y partida","1212-3","salineros",,2.5,"% de turnos con escasez","2–15 % (extremos incluidos)","cumple","","5 de 200 turnos"
"precios","partida","1212-3","",,3,"turnos seguidos de mercado abierto en un extremo","< 10 turnos","cumple","","local-tierra-de-valladolid, sal: 3 turnos en el techo; la plaza cerrada rompe la racha"
"tierra","partida","1212-3","",,49.397590361445786,"% de comarcas del mapa jugado que no toca nadie","< 5 %","no evaluable","T-049: el mapa jugado tiene que ser el recorte de la partida","123 de 249 comarcas sin tocar; hay pasos sin reconstruir, así que es una cota superior"
"ausencia","casa y partida","1212-3","arrieros",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 242 · a mano 242 · el dominio coincide turno a turno"
"ausencia","casa y partida","1212-3","arrieros",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 139 · a mano 139 · el dominio coincide turno a turno"
"ausencia","casa y partida","1212-3","canteros",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 316 · a mano 316 · el dominio coincide turno a turno"
"ausencia","casa y partida","1212-3","canteros",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 384 · a mano 384 · el dominio coincide turno a turno"
"ausencia","casa y partida","1212-3","ferrones",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 36 · a mano 36 · el dominio coincide turno a turno"
"ausencia","casa y partida","1212-3","ferrones",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 15 · a mano 15 · el dominio coincide turno a turno"
"ausencia","casa y partida","1212-3","hortelanos",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 296 · a mano 296 · el dominio coincide turno a turno"
"ausencia","casa y partida","1212-3","hortelanos",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 701 · a mano 701 · el dominio coincide turno a turno"
"ausencia","casa y partida","1212-3","mercaderes",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 80 · a mano 80 · el dominio coincide turno a turno"
"ausencia","casa y partida","1212-3","mercaderes",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 121 · a mano 121 · el dominio coincide turno a turno"
"ausencia","casa y partida","1212-3","mesta",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 219 · a mano 219 · el dominio coincide turno a turno"
"ausencia","casa y partida","1212-3","mesta",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 411 · a mano 411 · el dominio coincide turno a turno"
"ausencia","casa y partida","1212-3","monjes",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 455 · a mano 455 · el dominio coincide turno a turno"
"ausencia","casa y partida","1212-3","monjes",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 703 · a mano 703 · el dominio coincide turno a turno"
"ausencia","casa y partida","1212-3","salineros",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 330 · a mano 330 · el dominio coincide turno a turno"
"ausencia","casa y partida","1212-3","salineros",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 293 · a mano 293 · el dominio coincide turno a turno"
"dominio","partida","1212-3","",,43,"turno del primer «Un pequeño dominio»","60–100 turnos (extremos incluidos)","incumple","","6 de 8 casas lo alcanzan; la primera en T43"
"obra mayor","partida","1212-3","",,98,"turno de la primera obra mayor terminada","80–130 turnos (extremos incluidos)","cumple","","2 de 8 casas lo alcanzan; la primera en T98"
"ganadores","campaña","1212","",,0,"repeticiones ganadas por la misma casa","ninguna casa gana las 3","cumple","","ganan hortelanos, hortelanos, monjes"
