criterio,ambito,semilla,casa,turno,observado,unidad,objetivo,estado,precondicion,detalle
"actividad","casa y partida","1492","mesta",,5.590062111801243,"% de turnos sin proponer órdenes","< 10 %","cumple","","9 de 161 turnos en que entró el robot"
"decisiones útiles","casa y partida","1492","mesta",,0,"% de turnos sin decisión útil","< 10 %","cumple","","0 de 161 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1492","monjes",,1.8633540372670807,"% de turnos sin proponer órdenes","< 10 %","cumple","","3 de 161 turnos en que entró el robot"
"decisiones útiles","casa y partida","1492","monjes",,1.8633540372670807,"% de turnos sin decisión útil","< 10 %","cumple","","3 de 161 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1492","salineros",,93.7888198757764,"% de turnos sin proponer órdenes","< 10 %","incumple","","151 de 161 turnos en que entró el robot"
"decisiones útiles","casa y partida","1492","salineros",,0,"% de turnos sin decisión útil","< 10 %","cumple","","0 de 161 turnos sin ninguna orden que trabajara ni plan en marcha"
"escasez","casa y partida","1492","arrieros",,2.484472049689441,"% de turnos con escasez","2–15 % (extremos incluidos)","cumple","","4 de 161 turnos"
"escasez","casa y partida","1492","canteros",,0,"% de turnos con escasez","2–15 % (extremos incluidos)","incumple","","0 de 161 turnos"
"escasez","casa y partida","1492","ferrones",,8.695652173913043,"% de turnos con escasez","2–15 % (extremos incluidos)","cumple","","14 de 161 turnos"
"escasez","casa y partida","1492","hortelanos",,0,"% de turnos con escasez","2–15 % (extremos incluidos)","incumple","","0 de 161 turnos"
"escasez","casa y partida","1492","mercaderes",,1.2422360248447204,"% de turnos con escasez","2–15 % (extremos incluidos)","incumple","","2 de 161 turnos"
"escasez","casa y partida","1492","mesta",,9.937888198757763,"% de turnos con escasez","2–15 % (extremos incluidos)","cumple","","16 de 161 turnos"
"escasez","casa y partida","1492","monjes",,0,"% de turnos con escasez","2–15 % (extremos incluidos)","incumple","","0 de 161 turnos"
"escasez","casa y partida","1492","salineros",,34.78260869565217,"% de turnos con escasez","2–15 % (extremos incluidos)","incumple","","56 de 161 turnos"
"precios","partida","1492","",,0,"turnos seguidos de mercado abierto en un extremo","< 10 turnos","cumple","","ningún precio se quedó más de un turno en un extremo"
"tierra","partida","1492","",,52.40384615384615,"% de comarcas del mapa jugado que no toca nadie","< 5 %","incumple","T-049: el mapa jugado tiene que ser el recorte de la partida","109 de 208 comarcas sin tocar"
"ausencia","casa y partida","1492","arrieros",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 168 · a mano 168 · el dominio coincide turno a turno"
"ausencia","casa y partida","1492","arrieros",200,,"% de diferencia de prestigio con el mismo plan","< 5 %","no evaluable","","falta la medida de esta casa en T200 (¿se jugó sin ausencia o con menos turnos?)"
"ausencia","casa y partida","1492","canteros",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 317 · a mano 317 · el dominio coincide turno a turno"
"ausencia","casa y partida","1492","canteros",200,,"% de diferencia de prestigio con el mismo plan","< 5 %","no evaluable","","falta la medida de esta casa en T200 (¿se jugó sin ausencia o con menos turnos?)"
"ausencia","casa y partida","1492","ferrones",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 32 · a mano 32 · el dominio coincide turno a turno"
"ausencia","casa y partida","1492","ferrones",200,,"% de diferencia de prestigio con el mismo plan","< 5 %","no evaluable","","falta la medida de esta casa en T200 (¿se jugó sin ausencia o con menos turnos?)"
"ausencia","casa y partida","1492","hortelanos",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 451 · a mano 451 · el dominio coincide turno a turno"
"ausencia","casa y partida","1492","hortelanos",200,,"% de diferencia de prestigio con el mismo plan","< 5 %","no evaluable","","falta la medida de esta casa en T200 (¿se jugó sin ausencia o con menos turnos?)"
"ausencia","casa y partida","1492","mercaderes",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 120 · a mano 120 · el dominio coincide turno a turno"
"ausencia","casa y partida","1492","mercaderes",200,,"% de diferencia de prestigio con el mismo plan","< 5 %","no evaluable","","falta la medida de esta casa en T200 (¿se jugó sin ausencia o con menos turnos?)"
"ausencia","casa y partida","1492","mesta",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 24 · a mano 24 · el dominio coincide turno a turno"
"ausencia","casa y partida","1492","mesta",200,,"% de diferencia de prestigio con el mismo plan","< 5 %","no evaluable","","falta la medida de esta casa en T200 (¿se jugó sin ausencia o con menos turnos?)"
"ausencia","casa y partida","1492","monjes",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 355 · a mano 355 · el dominio coincide turno a turno"
"ausencia","casa y partida","1492","monjes",200,,"% de diferencia de prestigio con el mismo plan","< 5 %","no evaluable","","falta la medida de esta casa en T200 (¿se jugó sin ausencia o con menos turnos?)"
"ausencia","casa y partida","1492","salineros",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques -12 · a mano -12 · el dominio coincide turno a turno"
"ausencia","casa y partida","1492","salineros",200,,"% de diferencia de prestigio con el mismo plan","< 5 %","no evaluable","","falta la medida de esta casa en T200 (¿se jugó sin ausencia o con menos turnos?)"
"dominio","partida","1492","",,48,"turno del primer «Un pequeño dominio»","60–100 turnos (extremos incluidos)","incumple","","3 de 8 casas lo alcanzan; la primera en T48"
"obra mayor","partida","1492","",,111,"turno de la primera obra mayor terminada","80–130 turnos (extremos incluidos)","cumple","","1 de 8 casas lo alcanzan; la primera en T111"
"ganadores","campaña","1492","",,1,"repeticiones ganadas por la misma casa","ninguna casa gana las 3","no evaluable","","hacen falta 3 partidas con un ganador cada una; hay 1"
