criterio,ambito,semilla,casa,turno,observado,unidad,objetivo,estado,precondicion,detalle
"precios","partida","1212-2","",,0,"turnos seguidos de mercado abierto en un extremo","< 10 turnos","cumple","","ningún precio se quedó más de un turno en un extremo"
"tierra","partida","1212-2","",,63.45381526104418,"% de comarcas del mapa jugado que no toca nadie","< 5 %","incumple","T-049: el mapa jugado tiene que ser el recorte de la partida","158 de 249 comarcas sin tocar"
"ausencia","casa y partida","1212-2","arrieros",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 89 · a mano 89 · el dominio se separa en T79"
"ausencia","casa y partida","1212-2","arrieros",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 275 · a mano 275 · el dominio se separa en T79"
"ausencia","casa y partida","1212-2","canteros",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 293 · a mano 293 · el dominio se separa en T79"
"ausencia","casa y partida","1212-2","canteros",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 354 · a mano 354 · el dominio se separa en T79"
"ausencia","casa y partida","1212-2","ferrones",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques -50 · a mano -50 · el dominio se separa en T79"
"ausencia","casa y partida","1212-2","ferrones",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques -65 · a mano -65 · el dominio se separa en T79"
"ausencia","casa y partida","1212-2","hortelanos",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 508 · a mano 508 · el dominio se separa en T79"
"ausencia","casa y partida","1212-2","hortelanos",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 863 · a mano 863 · el dominio se separa en T79"
"ausencia","casa y partida","1212-2","mercaderes",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 84 · a mano 84 · el dominio se separa en T79"
"ausencia","casa y partida","1212-2","mercaderes",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 96 · a mano 96 · el dominio se separa en T79"
"ausencia","casa y partida","1212-2","mesta",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 41 · a mano 41 · el dominio se separa en T79"
"ausencia","casa y partida","1212-2","mesta",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 21 · a mano 21 · el dominio se separa en T79"
"ausencia","casa y partida","1212-2","monjes",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 258 · a mano 258 · el dominio se separa en T79"
"ausencia","casa y partida","1212-2","monjes",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 595 · a mano 595 · el dominio se separa en T79"
"ausencia","casa y partida","1212-2","salineros",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 276 · a mano 276 · el dominio se separa en T79"
"ausencia","casa y partida","1212-2","salineros",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 464 · a mano 464 · el dominio se separa en T79"
"dominio","partida","1212-2","",,54,"turno del primer «Un pequeño dominio»","60–100 turnos (extremos incluidos)","incumple","","3 de 8 casas lo alcanzan; la primera en T54"
"obra mayor","partida","1212-2","",,82,"turno de la primera obra mayor terminada","80–130 turnos (extremos incluidos)","cumple","","2 de 8 casas lo alcanzan; la primera en T82"
"prestigio","casa y partida","1212-3","arrieros",,65.20681265206812,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 134 sobre una mediana exacta de 205,5"
"prestigio","casa y partida","1212-3","canteros",,134.79318734793188,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 277 sobre una mediana exacta de 205,5"
"prestigio","casa y partida","1212-3","ferrones",,46.228710462287104,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 95 sobre una mediana exacta de 205,5"
"prestigio","casa y partida","1212-3","hortelanos",,564.9635036496351,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 1161 sobre una mediana exacta de 205,5"
"prestigio","casa y partida","1212-3","mercaderes",,50.12165450121655,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 103 sobre una mediana exacta de 205,5"
"prestigio","casa y partida","1212-3","mesta",,22.871046228710462,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 47 sobre una mediana exacta de 205,5"
"prestigio","casa y partida","1212-3","monjes",,477.8588807785888,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 982 sobre una mediana exacta de 205,5"
"prestigio","casa y partida","1212-3","salineros",,344.5255474452555,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 708 sobre una mediana exacta de 205,5"
"actividad","casa y partida","1212-3","arrieros",,1,"% de turnos sin proponer órdenes","< 10 %","cumple","","2 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1212-3","arrieros",,0,"% de turnos sin decisión útil","< 10 %","cumple","","0 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1212-3","canteros",,1,"% de turnos sin proponer órdenes","< 10 %","cumple","","2 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1212-3","canteros",,1,"% de turnos sin decisión útil","< 10 %","cumple","","2 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1212-3","ferrones",,4.5,"% de turnos sin proponer órdenes","< 10 %","cumple","","9 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1212-3","ferrones",,0.5,"% de turnos sin decisión útil","< 10 %","cumple","","1 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1212-3","hortelanos",,1.5,"% de turnos sin proponer órdenes","< 10 %","cumple","","3 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1212-3","hortelanos",,0,"% de turnos sin decisión útil","< 10 %","cumple","","0 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1212-3","mercaderes",,0,"% de turnos sin proponer órdenes","< 10 %","cumple","","0 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1212-3","mercaderes",,0,"% de turnos sin decisión útil","< 10 %","cumple","","0 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1212-3","mesta",,5.5,"% de turnos sin proponer órdenes","< 10 %","cumple","","11 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1212-3","mesta",,0,"% de turnos sin decisión útil","< 10 %","cumple","","0 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1212-3","monjes",,3,"% de turnos sin proponer órdenes","< 10 %","cumple","","6 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1212-3","monjes",,1,"% de turnos sin decisión útil","< 10 %","cumple","","2 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1212-3","salineros",,2.5,"% de turnos sin proponer órdenes","< 10 %","cumple","","5 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1212-3","salineros",,0,"% de turnos sin decisión útil","< 10 %","cumple","","0 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"escasez","casa y partida","1212-3","arrieros",,0,"% de turnos con escasez","2–15 % (extremos incluidos)","incumple","","0 de 200 turnos"
"escasez","casa y partida","1212-3","canteros",,0,"% de turnos con escasez","2–15 % (extremos incluidos)","incumple","","0 de 200 turnos"
"escasez","casa y partida","1212-3","ferrones",,2.5,"% de turnos con escasez","2–15 % (extremos incluidos)","cumple","","5 de 200 turnos"
"escasez","casa y partida","1212-3","hortelanos",,0,"% de turnos con escasez","2–15 % (extremos incluidos)","incumple","","0 de 200 turnos"
"escasez","casa y partida","1212-3","mercaderes",,2.5,"% de turnos con escasez","2–15 % (extremos incluidos)","cumple","","5 de 200 turnos"
"escasez","casa y partida","1212-3","mesta",,9.5,"% de turnos con escasez","2–15 % (extremos incluidos)","cumple","","19 de 200 turnos"
"escasez","casa y partida","1212-3","monjes",,1.5,"% de turnos con escasez","2–15 % (extremos incluidos)","incumple","","3 de 200 turnos"
"escasez","casa y partida","1212-3","salineros",,1.5,"% de turnos con escasez","2–15 % (extremos incluidos)","incumple","","3 de 200 turnos"
"precios","partida","1212-3","",,0,"turnos seguidos de mercado abierto en un extremo","< 10 turnos","cumple","","ningún precio se quedó más de un turno en un extremo"
"tierra","partida","1212-3","",,45.381526104417674,"% de comarcas del mapa jugado que no toca nadie","< 5 %","incumple","T-049: el mapa jugado tiene que ser el recorte de la partida","113 de 249 comarcas sin tocar"
"ausencia","casa y partida","1212-3","arrieros",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 98 · a mano 98 · el dominio se separa en T193"
"ausencia","casa y partida","1212-3","arrieros",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 126 · a mano 126 · el dominio se separa en T193"
"ausencia","casa y partida","1212-3","canteros",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 294 · a mano 294 · el dominio se separa en T193"
"ausencia","casa y partida","1212-3","canteros",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 358 · a mano 358 · el dominio se separa en T193"
"ausencia","casa y partida","1212-3","ferrones",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 36 · a mano 36 · el dominio se separa en T193"
"ausencia","casa y partida","1212-3","ferrones",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 15 · a mano 15 · el dominio se separa en T193"
"ausencia","casa y partida","1212-3","hortelanos",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 321 · a mano 321 · el dominio se separa en T193"
"ausencia","casa y partida","1212-3","hortelanos",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 878 · a mano 878 · el dominio se separa en T193"
"ausencia","casa y partida","1212-3","mercaderes",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 74 · a mano 74 · el dominio se separa en T193"
"ausencia","casa y partida","1212-3","mercaderes",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 83 · a mano 83 · el dominio se separa en T193"
"ausencia","casa y partida","1212-3","mesta",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 43 · a mano 43 · el dominio se separa en T193"
"ausencia","casa y partida","1212-3","mesta",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 20 · a mano 20 · el dominio se separa en T193"
"ausencia","casa y partida","1212-3","monjes",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 461 · a mano 461 · el dominio se separa en T193"
"ausencia","casa y partida","1212-3","monjes",200,0.1,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 659 · a mano 660 · el dominio se separa en T193"
"ausencia","casa y partida","1212-3","salineros",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 313 · a mano 313 · el dominio se separa en T193"
"ausencia","casa y partida","1212-3","salineros",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques -37 · a mano -37 · el dominio se separa en T193"
"dominio","partida","1212-3","",,43,"turno del primer «Un pequeño dominio»","60–100 turnos (extremos incluidos)","incumple","","3 de 8 casas lo alcanzan; la primera en T43"
"obra mayor","partida","1212-3","",,111,"turno de la primera obra mayor terminada","80–130 turnos (extremos incluidos)","cumple","","3 de 8 casas lo alcanzan; la primera en T111"
"ganadores","campaña","1212","",,3,"repeticiones ganadas por la misma casa","ninguna casa gana las 3","incumple","","ganan hortelanos, hortelanos, hortelanos"
