casa,metrica,valor
canteros,indicioDeArbitraje,0
canteros,ingresosDeFeria,0
canteros,jornadas,148
canteros,lanaEsquilada,0
canteros,maravedis,511
canteros,margenDeNegocios,0
canteros,margenNetoDeNegocios,0
canteros,negocios,0
canteros,negociosRentables,0
canteros,obrasMayores,1
canteros,obrasTerminadas,5
canteros,ordenesCanceladas,0
canteros,ordenesDeAlta,651
canteros,ordenesEnEspera,82
canteros,ordenesPropuestas,633
canteros,ordenesTerminadas,650
canteros,partidasSinObraMayor,0
canteros,poblacion,137
canteros,prestigio,412
canteros,primeraObraMayor,95
canteros,primicias,1
canteros,producido_hierro,0
canteros,producido_lana,0
canteros,producido_madera,73
canteros,producido_maravedis,5101
canteros,producido_pan,5622
canteros,producido_piedra,550
canteros,producido_sal,0
canteros,pueblasFundadas,0
canteros,puesto,5
canteros,trashumancias,0
canteros,turnosConEscasez,3
canteros,turnosDeDecision,200
canteros,turnosSinOrdenes,5
canteros,vendido_hierro,0
canteros,vendido_lana,0
canteros,vendido_madera,0
canteros,vendido_maravedis,0
canteros,vendido_pan,0
canteros,vendido_piedra,127
canteros,vendido_sal,0
canteros,ventasFuera,0
canteros,ventasSinCompra,127
canteros,volumenComerciado,1285
canteros,volumenEnRuta,0
canteros,prestigio_sobre_mediana_mil,934
canteros,prestigio_entrando_cada_seis,430
ferrones,aperos,1
ferrones,capitulo_caminos,0
ferrones,capitulo_comercio,0
ferrones,capitulo_exploracion,51
ferrones,capitulo_ganaderia,0
ferrones,capitulo_hitos,15
ferrones,capitulo_industria,8
ferrones,capitulo_obras,0
ferrones,capitulo_poblacion,5
ferrones,capitulo_territorio,8
ferrones,cargasArbitradas,0
ferrones,comarcas,1
ferrones,comarcasIncorporadas,0
ferrones,edificio_aserradero,427
ferrones,edificio_ferreria,163
ferrones,edificio_granja,1239
ferrones,edificio_lonja,36
ferrones,indicioDeArbitraje,0
ferrones,ingresosDeFeria,0
ferrones,jornadas,50
ferrones,lanaEsquilada,0
ferrones,maravedis,128
ferrones,margenDeNegocios,0
ferrones,margenNetoDeNegocios,0
ferrones,negocios,0
ferrones,negociosRentables,0
ferrones,obrasMayores,0
ferrones,obrasTerminadas,5
ferrones,ordenesCanceladas,0
ferrones,ordenesDeAlta,499
ferrones,ordenesEnEspera,30
ferrones,ordenesPropuestas,483
ferrones,ordenesTerminadas,498
ferrones,partidasSinObraMayor,3
ferrones,poblacion,28
ferrones,prestigio,40
ferrones,primeraObraMayor,0
ferrones,primicias,0
ferrones,producido_hierro,163
ferrones,producido_lana,0
ferrones,producido_madera,427
ferrones,producido_maravedis,2465
ferrones,producido_pan,1275
ferrones,producido_piedra,0
ferrones,producido_sal,0
ferrones,pueblasFundadas,0
ferrones,puesto,8
ferrones,trashumancias,0
ferrones,turnosConEscasez,47
ferrones,turnosDeDecision,200
ferrones,turnosSinOrdenes,7
ferrones,vendido_hierro,3
ferrones,vendido_lana,0
ferrones,vendido_madera,0
ferrones,vendido_maravedis,0
ferrones,vendido_pan,0
ferrones,vendido_piedra,48
ferrones,vendido_sal,0
ferrones,ventasFuera,0
ferrones,ventasSinCompra,11
ferrones,volumenComerciado,540
ferrones,volumenEnRuta,0
ferrones,prestigio_sobre_mediana_mil,91
ferrones,prestigio_entrando_cada_seis,-41
hortelanos,aperos,0
hortelanos,capitulo_caminos,0
hortelanos,capitulo_comercio,0
hortelanos,capitulo_exploracion,211
hortelanos,capitulo_ganaderia,0
hortelanos,capitulo_hitos,248
hortelanos,capitulo_industria,0
hortelanos,capitulo_obras,160
hortelanos,capitulo_poblacion,206
hortelanos,capitulo_territorio,91
hortelanos,cargasArbitradas,0
hortelanos,comarcas,11
hortelanos,comarcasIncorporadas,10
hortelanos,edificio_aserradero,1615
hortelanos,edificio_granja,15882
hortelanos,edificio_huerta,17506
hortelanos,indicioDeArbitraje,0
hortelanos,ingresosDeFeria,0
hortelanos,jornadas,210
hortelanos,lanaEsquilada,0
hortelanos,maravedis,2956
hortelanos,margenDeNegocios,0
hortelanos,margenNetoDeNegocios,0
hortelanos,negocios,0
hortelanos,negociosRentables,0
hortelanos,obrasMayores,1
hortelanos,obrasTerminadas,52
hortelanos,ordenesCanceladas,5
hortelanos,ordenesDeAlta,1026
hortelanos,ordenesEnEspera,214
hortelanos,ordenesPropuestas,1008
hortelanos,ordenesTerminadas,1017
hortelanos,partidasSinObraMayor,0
hortelanos,poblacion,1029
hortelanos,prestigio,915
hortelanos,primeraObraMayor,114
hortelanos,primicias,3
hortelanos,producido_hierro,0
hortelanos,producido_lana,0
hortelanos,producido_madera,1615
hortelanos,producido_maravedis,19694
hortelanos,producido_pan,33388
hortelanos,producido_piedra,0
hortelanos,producido_sal,0
hortelanos,pueblasFundadas,0
hortelanos,puesto,2
hortelanos,trashumancias,0
hortelanos,turnosConEscasez,0
hortelanos,turnosDeDecision,200
hortelanos,turnosSinOrdenes,3
hortelanos,vendido_hierro,0
hortelanos,vendido_lana,0
hortelanos,vendido_madera,0
hortelanos,vendido_maravedis,0
hortelanos,vendido_pan,713
hortelanos,vendido_piedra,0
hortelanos,vendido_sal,0
hortelanos,ventasFuera,0
hortelanos,ventasSinCompra,496
hortelanos,volumenComerciado,1885
hortelanos,volumenEnRuta,0
hortelanos,prestigio_sobre_mediana_mil,2075
hortelanos,prestigio_entrando_cada_seis,879
mercaderes,aperos,0
mercaderes,capitulo_caminos,0
mercaderes,capitulo_comercio,0
mercaderes,capitulo_exploracion,115
mercaderes,capitulo_ganaderia,0
mercaderes,capitulo_hitos,25
mercaderes,capitulo_industria,0
mercaderes,capitulo_obras,0
mercaderes,capitulo_poblacion,18
mercaderes,capitulo_territorio,8
mercaderes,cargasArbitradas,22
mercaderes,comarcas,1
mercaderes,comarcasIncorporadas,0
mercaderes,edificio_granja,4385
mercaderes,indicioDeArbitraje,0
mercaderes,ingresosDeFeria,0
mercaderes,jornadas,167
mercaderes,lanaEsquilada,0
mercaderes,maravedis,96
mercaderes,margenDeNegocios,226
mercaderes,margenNetoDeNegocios,130
mercaderes,negocios,3
mercaderes,negociosRentables,3
mercaderes,obrasMayores,0
mercaderes,obrasTerminadas,4
mercaderes,ordenesCanceladas,0
mercaderes,ordenesDeAlta,722
mercaderes,ordenesEnEspera,69
mercaderes,ordenesPropuestas,704
mercaderes,ordenesTerminadas,720
mercaderes,partidasSinObraMayor,3
mercaderes,poblacion,90
mercaderes,prestigio,161
mercaderes,primeraObraMayor,0
mercaderes,primicias,0
mercaderes,producido_hierro,0
mercaderes,producido_lana,0
mercaderes,producido_madera,0
mercaderes,producido_maravedis,4986
mercaderes,producido_pan,4385
mercaderes,producido_piedra,0
mercaderes,producido_sal,0
mercaderes,pueblasFundadas,0
mercaderes,puesto,7
mercaderes,trashumancias,0
mercaderes,turnosConEscasez,4
mercaderes,turnosDeDecision,200
mercaderes,turnosSinOrdenes,0
mercaderes,vendido_hierro,0
mercaderes,vendido_lana,0
mercaderes,vendido_madera,0
mercaderes,vendido_maravedis,0
mercaderes,vendido_pan,0
mercaderes,vendido_piedra,0
mercaderes,vendido_sal,22
mercaderes,ventasFuera,17
mercaderes,ventasSinCompra,0
mercaderes,volumenComerciado,1228
mercaderes,volumenEnRuta,43
mercaderes,prestigio_sobre_mediana_mil,365
mercaderes,prestigio_entrando_cada_seis,141
mesta,aperos,0
mesta,capitulo_caminos,0
mesta,capitulo_comercio,0
mesta,capitulo_exploracion,40
mesta,capitulo_ganaderia,830
mesta,capitulo_hitos,235
mesta,capitulo_industria,0
mesta,capitulo_obras,80
mesta,capitulo_poblacion,17
mesta,capitulo_territorio,19
mesta,cargasArbitradas,0
mesta,comarcas,2
mesta,comarcasIncorporadas,4
mesta,edificio_aserradero,1258
mesta,edificio_granja,2681
mesta,edificio_huerta,95
mesta,indicioDeArbitraje,0
mesta,ingresosDeFeria,0
mesta,jornadas,51
mesta,lanaEsquilada,339
mesta,maravedis,8005
mesta,margenDeNegocios,0
mesta,margenNetoDeNegocios,0
mesta,negocios,0
mesta,negociosRentables,0
mesta,obrasMayores,1
mesta,obrasTerminadas,8
mesta,ordenesCanceladas,3
mesta,ordenesDeAlta,1002
mesta,ordenesEnEspera,53
mesta,ordenesPropuestas,985
mesta,ordenesTerminadas,996
mesta,partidasSinObraMayor,1
mesta,poblacion,85
mesta,prestigio,1156
mesta,primeraObraMayor,191
mesta,primicias,2
mesta,producido_hierro,0
mesta,producido_lana,0
mesta,producido_madera,1258
mesta,producido_maravedis,3279
mesta,producido_pan,2770
mesta,producido_piedra,0
mesta,producido_sal,0
mesta,pueblasFundadas,0
mesta,puesto,1
mesta,trashumancias,11
mesta,turnosConEscasez,17
mesta,turnosDeDecision,200
mesta,turnosSinOrdenes,7
mesta,vendido_hierro,0
mesta,vendido_lana,329
mesta,vendido_madera,607
mesta,vendido_maravedis,0
mesta,vendido_pan,0
mesta,vendido_piedra,0
mesta,vendido_sal,0
mesta,ventasFuera,0
mesta,ventasSinCompra,936
mesta,volumenComerciado,1637
mesta,volumenEnRuta,0
mesta,prestigio_sobre_mediana_mil,2621
mesta,prestigio_entrando_cada_seis,779
monjes,aperos,0
monjes,capitulo_caminos,0
monjes,capitulo_comercio,0
monjes,capitulo_exploracion,165
monjes,capitulo_ganaderia,0
monjes,capitulo_hitos,168
monjes,capitulo_industria,0
monjes,capitulo_obras,80
monjes,capitulo_poblacion,220
monjes,capitulo_territorio,91
monjes,cargasArbitradas,0
monjes,comarcas,11
monjes,comarcasIncorporadas,5
monjes,edificio_aserradero,3673
monjes,edificio_granja,26068
monjes,edificio_huerta,4644
monjes,indicioDeArbitraje,0
monjes,ingresosDeFeria,0
monjes,jornadas,205
monjes,lanaEsquilada,0
monjes,maravedis,981
monjes,margenDeNegocios,0
monjes,margenNetoDeNegocios,0
monjes,negocios,0
monjes,negociosRentables,0
monjes,obrasMayores,1
monjes,obrasTerminadas,53
monjes,ordenesCanceladas,3
monjes,ordenesDeAlta,965
monjes,ordenesEnEspera,201
monjes,ordenesPropuestas,947
monjes,ordenesTerminadas,959
monjes,partidasSinObraMayor,1
monjes,poblacion,1104
monjes,prestigio,723
monjes,primeraObraMayor,138
monjes,primicias,1
monjes,producido_hierro,0
monjes,producido_lana,0
monjes,producido_madera,3673
monjes,producido_maravedis,13570
monjes,producido_pan,30712
monjes,producido_piedra,0
monjes,producido_sal,0
monjes,pueblasFundadas,5
monjes,puesto,3
monjes,trashumancias,0
monjes,turnosConEscasez,2
monjes,turnosDeDecision,200
monjes,turnosSinOrdenes,4
monjes,vendido_hierro,0
monjes,vendido_lana,0
monjes,vendido_madera,0
monjes,vendido_maravedis,0
monjes,vendido_pan,818
monjes,vendido_piedra,0
monjes,vendido_sal,0
monjes,ventasFuera,0
monjes,ventasSinCompra,568
monjes,volumenComerciado,1815
monjes,volumenEnRuta,0
monjes,prestigio_sobre_mediana_mil,1639
monjes,prestigio_entrando_cada_seis,602
salineros,aperos,0
salineros,capitulo_caminos,0
salineros,capitulo_comercio,0
salineros,capitulo_exploracion,149
salineros,capitulo_ganaderia,0
salineros,capitulo_hitos,92
salineros,capitulo_industria,0
salineros,capitulo_obras,0
salineros,capitulo_poblacion,158
salineros,capitulo_territorio,80
salineros,cargasArbitradas,0
salineros,comarcas,10
salineros,comarcasIncorporadas,9
salineros,edificio_granja,13598
salineros,edificio_huerta,3593
salineros,edificio_lonja,2498
salineros,edificio_salina,2027
salineros,indicioDeArbitraje,0
salineros,ingresosDeFeria,0
salineros,jornadas,162
salineros,lanaEsquilada,0
salineros,maravedis,3962
salineros,margenDeNegocios,0
salineros,margenNetoDeNegocios,0
salineros,negocios,0
salineros,negociosRentables,0
salineros,obrasMayores,0
salineros,obrasTerminadas,32
salineros,ordenesCanceladas,5
salineros,ordenesDeAlta,988
salineros,ordenesEnEspera,150
salineros,ordenesPropuestas,970
salineros,ordenesTerminadas,974
salineros,partidasSinObraMayor,3
salineros,poblacion,790
salineros,prestigio,470
salineros,primeraObraMayor,0
salineros,primicias,0
salineros,producido_hierro,0
salineros,producido_lana,0
salineros,producido_madera,0
salineros,producido_maravedis,13035
salineros,producido_pan,19689
salineros,producido_piedra,0
salineros,producido_sal,2027
salineros,pueblasFundadas,0
salineros,puesto,5
salineros,trashumancias,0
salineros,turnosConEscasez,8
salineros,turnosDeDecision,200
salineros,turnosSinOrdenes,6
salineros,vendido_hierro,0
salineros,vendido_lana,0
salineros,vendido_madera,0
salineros,vendido_maravedis,0
salineros,vendido_pan,357
salineros,vendido_piedra,0
salineros,vendido_sal,457
salineros,ventasFuera,0
salineros,ventasSinCompra,743
salineros,volumenComerciado,1899
salineros,volumenEnRuta,0
salineros,prestigio_sobre_mediana_mil,1066
salineros,prestigio_entrando_cada_seis,351
partida,mediana_de_prestigio,441
partida,precios_pegados,0
partida,comarcas_tocadas,221
partida,racha_de_precio_maxima,0
partida,criterios_cumplen,114
partida,criterios_incumplen,40
partida,criterios_no_evaluables,3
